"","dependent.var","independent.var","independent.var.value","dependent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"1273","How long were you unable to move freely for?","For enumerator:
What is the sex of the respondent?","Male","4. one to less than three months",0.285714285714286,NA,0.0877280250929032,0.483700546335668,NA,NA
"2189","How long were you unable to move freely for?","For enumerator:
What is the sex of the respondent?","Male","5. three to less than six months",0.619047619047619,NA,0.406218783880766,0.831876454214472,NA,NA
"3153","How long were you unable to move freely for?","For enumerator:
What is the sex of the respondent?","Male","6. six months to a year",0.0952380952380952,NA,-0.0334106624535291,0.22388685292972,NA,NA
"1274","Are you aware of the presence of any explosive hazards in your neighborhood?","For enumerator:
What is the sex of the respondent?","Female","No",1,NA,NA,NA,NA,NA
"2190","Are you aware of the presence of any explosive hazards in your neighborhood?","For enumerator:
What is the sex of the respondent?","Male","No",1,NA,NA,NA,NA,NA
"dependent.var28","What course of action did you take?",NA,"NA",NA,NA,NA,NA,NA,NA,NA
"1275","Have you received any form of information on the risk of explosive hazards? ","For enumerator:
What is the sex of the respondent?","Female","Don't know",0.5,NA,-0.200604384163408,1.20060438416341,NA,NA
"2191","Have you received any form of information on the risk of explosive hazards? ","For enumerator:
What is the sex of the respondent?","Female","No",0.5,NA,-0.200604384163408,1.20060438416341,NA,NA
"3154","Have you received any form of information on the risk of explosive hazards? ","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.00645161290322581,NA,-0.00629165041967886,0.0191948762261305,NA,NA
"4128","Have you received any form of information on the risk of explosive hazards? ","For enumerator:
What is the sex of the respondent?","Male","No",0.929032258064516,NA,0.888162893484158,0.969901622644875,NA,NA
"5101","Have you received any form of information on the risk of explosive hazards? ","For enumerator:
What is the sex of the respondent?","Male","Yes",0.0645161290322581,NA,0.0254136494409141,0.103618608623602,NA,NA
"1276","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","1. Training session                      ",0,NA,0,0,NA,NA
"2192","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","2. Presentation/briefing",0,NA,0,0,NA,NA
"3155","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","3. Community representative (i.e.m a focal point going around talking to people)",0.1,NA,0,0.32621571627982,NA,NA
"4129","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","4. Social media ",0.5,NA,0.122973806200299,0.877026193799701,NA,NA
"5102","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","5. Conventional media (TV/radio/newspaper)",0.6,NA,0.23059128221082,0.96940871778918,NA,NA
"695","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","6. Posters, flyers, or other printed material ",0.2,NA,0,0.501620955039761,NA,NA
"787","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","7. School",0,NA,0,0,NA,NA
"875","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0,NA,0,0,NA,NA
"965","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","Don't know",0,NA,0,0,NA,NA
"1059","From what source? 
","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1277","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","For enumerator:
What is the sex of the respondent?","Female","No",0.5,NA,-0.200604384163408,1.20060438416341,NA,NA
"2193","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","For enumerator:
What is the sex of the respondent?","Female","Yes",0.5,NA,-0.200604384163408,1.20060438416341,NA,NA
"3156","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","For enumerator:
What is the sex of the respondent?","Male","No",1,NA,1,1,NA,NA
"1278","explosive_hazards_injured_assistance.yes_financial_support",NA,"NA",NA,NA,NA,NA,NA,NA,NA
"1279","explosive_hazards_injured_assistance_source.public_hospital_source",NA,"NA",NA,NA,NA,NA,NA,NA,NA
"1280","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","None",0,NA,0,0,NA,NA
"2194","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","None",0.32258064516129,NA,0.248176017345889,0.396985272976692,NA,NA
"3157","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","2. Public hospital, ",1,NA,1,1,NA,NA
"4130","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","2. Public hospital, ",0.0774193548387097,NA,0.0348811715053507,0.119957538172069,NA,NA
"5103","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","3. Private hospital or clinic, ",0.5,NA,0,1,NA,NA
"696","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","3. Private hospital or clinic, ",0.174193548387097,NA,0.113825496128206,0.234561600645988,NA,NA
"788","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","4. Mental health and psychosocial support",0,NA,0,0,NA,NA
"876","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","4. Mental health and psychosocial support",0,NA,0,0,NA,NA
"966","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","5. Sexual and reproductive health services",0,NA,0,0,NA,NA
"1060","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","5. Sexual and reproductive health services",0,NA,0,0,NA,NA
"11116","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","6. Gender-based violence assistance",0,NA,0,0,NA,NA
"1281","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","6. Gender-based violence assistance",0.0129032258064516,NA,0,0.0308663143305102,NA,NA
"1349","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","7. Public education, ",0.5,NA,0,1,NA,NA
"1445","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","7. Public education, ",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"1538","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","8. Private education",0,NA,0,0,NA,NA
"1635","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","8. Private education",0,NA,0,0,NA,NA
"1732","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","9. Banking, ",0.5,NA,0,1,NA,NA
"1830","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","9. Banking, ",0.103225806451613,NA,0.0547987927857143,0.151652820117511,NA,NA
"1927","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","10. Police assistance, ",0,NA,0,0,NA,NA
"2021","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","10. Police assistance, ",0.0967741935483871,NA,0.0497165750776297,0.143831812019145,NA,NA
"2195","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","11. Rental accommodation, ",0,NA,0,0,NA,NA
"2225","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","11. Rental accommodation, ",0.27741935483871,NA,0.206156447567491,0.348682262109928,NA,NA
"2323","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","12. Legal services (solicitor/lawyer)",0,NA,0,0,NA,NA
"2422","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","12. Legal services (solicitor/lawyer)",0.032258064516129,NA,0.00413575857443306,0.060380370457825,NA,NA
"2521","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","13. Assistance from humanitarian organisations",0,NA,0,0,NA,NA
"2620","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","13. Assistance from humanitarian organisations",0.116129032258065,NA,0.0651352960468315,0.167122768469297,NA,NA
"2716","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","14. Transport",0,NA,0,0,NA,NA
"2816","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","14. Transport",0.232258064516129,NA,0.165046341650811,0.299469787381447,NA,NA
"2915","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","15. Information on available basic services",0,NA,0,0,NA,NA
"307","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","15. Information on available basic services",0.0645161290322581,NA,0.0254136494409141,0.103618608623602,NA,NA
"3158","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"3214","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0.0838709677419355,NA,0.0397509025732161,0.127991032910655,NA,NA
"3313","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"3413","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"3512","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"3612","Which of the following services have you needed to access during the past year in Libya?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1282","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0.5,NA,-0.200604384163408,1.20060438416341,NA,NA
"2196","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Female","1. Stay in my current location in Libya",0.5,NA,-0.200604384163408,1.20060438416341,NA,NA
"3159","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.00645161290322581,NA,-0.00629165041967886,0.0191948762261305,NA,NA
"4131","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0.00645161290322581,NA,-0.00629165041967886,0.0191948762261305,NA,NA
"5104","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Male","3. Leave Libya",0.225806451612903,NA,0.159256929358579,0.292355973867227,NA,NA
"697","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Male","2. Move to another location in Libya",0.12258064516129,NA,0.0703811201011259,0.174780170221455,NA,NA
"789","What are your migration intentions for the next 6 months?","For enumerator:
What is the sex of the respondent?","Male","1. Stay in my current location in Libya",0.638709677419355,NA,0.562250097481927,0.715169257356783,NA,NA
"1283","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","1. For employment/economic reasons",0,NA,0,0,NA,NA
"2197","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","1. For employment/economic reasons",0.758169934640523,NA,0.689557276641522,0.826782592639524,NA,NA
"3160","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","2. For security reasons",0,NA,0,0,NA,NA
"4132","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","2. For security reasons",0.0849673202614379,NA,0.0402876374612665,0.129647003061609,NA,NA
"5105","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","3. To be with family/friends",0,NA,0,0,NA,NA
"698","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","3. To be with family/friends",0.143790849673203,NA,0.087566896842536,0.200014802503869,NA,NA
"790","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","4. I came to Libya with the plan to travel to another country",0,NA,0,0,NA,NA
"877","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","4. I came to Libya with the plan to travel to another country",0.0849673202614379,NA,0.0402876374612666,0.129647003061609,NA,NA
"967","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","5. I came to Libya with the plan to return home after a short amount of time",0,NA,0,0,NA,NA
"1061","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","5. I came to Libya with the plan to return home after a short amount of time",0.0392156862745098,NA,0.00811222796162125,0.0703191445873984,NA,NA
"11117","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"1284","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0.0196078431372549,NA,0,0.0418245990750324,NA,NA
"1350","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","Don't know",1,NA,1,1,NA,NA
"1446","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.0130718954248366,NA,0,0.0312721665954922,NA,NA
"1539","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"1636","Why do you have these migration intentions?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0.0196078431372549,NA,0,0.0418245990750324,NA,NA
"1285","How long do you plan to stay in Libya for?","For enumerator:
What is the sex of the respondent?","Female","2. More than 1 year",1,NA,1,1,NA,NA
"2198","How long do you plan to stay in Libya for?","For enumerator:
What is the sex of the respondent?","Male","1. Between 6 and 12 months",0.415254237288136,NA,0.325043765743085,0.505464708833186,NA,NA
"3161","How long do you plan to stay in Libya for?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.245762711864407,NA,0.166944174782657,0.324581248946156,NA,NA
"4133","How long do you plan to stay in Libya for?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0.0169491525423729,NA,-0.00668164394685384,0.0405799490315996,NA,NA
"5106","How long do you plan to stay in Libya for?","For enumerator:
What is the sex of the respondent?","Male","2. More than 1 year",0.322033898305085,NA,0.236493521423998,0.407574275186172,NA,NA
"1286","Where do you want to go after Libya?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.0285714285714286,NA,-0.0274275424154301,0.0845703995582873,NA,NA
"2199","Where do you want to go after Libya?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0.0285714285714286,NA,-0.0274275424154301,0.0845703995582873,NA,NA
"3162","Where do you want to go after Libya?","For enumerator:
What is the sex of the respondent?","Male","1. Europe",0.628571428571429,NA,0.466157375376779,0.790985481766078,NA,NA
"4134","Where do you want to go after Libya?","For enumerator:
What is the sex of the respondent?","Male","2. Return to home country",0.314285714285714,NA,0.158243339345351,0.470328089226077,NA,NA
"1287","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","1. Access to cash",0.5,NA,0,1,NA,NA
"2200","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","1. Access to cash",0.812903225806452,NA,0.750829963819647,0.874976487793256,NA,NA
"3163","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","2. Food",0.5,NA,0,1,NA,NA
"4135","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","2. Food",0.619354838709677,NA,0.542072204057095,0.69663747336226,NA,NA
"5107","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","3. Water",0,NA,0,0,NA,NA
"699","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","3. Water",0.193548387096774,NA,0.130664999327096,0.256431774866453,NA,NA
"791","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","4. Shelter support",0.5,NA,0,1,NA,NA
"878","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","4. Shelter support",0.135483870967742,NA,0.0810107393226202,0.189957002612864,NA,NA
"968","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","5. Medical care",0,NA,0,0,NA,NA
"1062","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","5. Medical care",0.335483870967742,NA,0.260331864350415,0.410635877585069,NA,NA
"11118","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","6. Sanitation services",0,NA,0,0,NA,NA
"1288","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","6. Sanitation services",0.0129032258064516,NA,0,0.0308663143305102,NA,NA
"1351","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","7. Electricity or fuel",0,NA,0,0,NA,NA
"1447","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","7. Electricity or fuel",0,NA,0,0,NA,NA
"1540","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","8. Access to means of communication (mobile phone network coverage or mobile phone credit)",0,NA,0,0,NA,NA
"1637","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","8. Access to means of communication (mobile phone network coverage or mobile phone credit)",0.0129032258064516,NA,0,0.0308663143305102,NA,NA
"1733","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","9. Household or hygiene items",0.5,NA,0,1,NA,NA
"1831","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","9. Household or hygiene items",0.0258064516129032,NA,0.000569391264996302,0.0510435119608102,NA,NA
"1928","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","10. Employment (livelihood opportunities)",0,NA,0,0,NA,NA
"2022","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","10. Employment (livelihood opportunities)",0.458064516129032,NA,0.378761607888314,0.537367424369751,NA,NA
"21100","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","11. Vocational training",0,NA,0,0,NA,NA
"2226","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","11. Vocational training",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"2324","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","12. Education for children",0.5,NA,0,1,NA,NA
"2423","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","12. Education for children",0.0129032258064516,NA,0,0.0308663143305102,NA,NA
"2522","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","13. Child-friendly spaces or activities",0,NA,0,0,NA,NA
"2621","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","13. Child-friendly spaces or activities",0,NA,0,0,NA,NA
"2717","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","14. Explosive hazard clearance, risk education, or services for survivors",0,NA,0,0,NA,NA
"2817","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","14. Explosive hazard clearance, risk education, or services for survivors",0,NA,0,0,NA,NA
"2916","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","15. Gender-based violence support",0,NA,0,0,NA,NA
"308","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","15. Gender-based violence support",0,NA,0,0,NA,NA
"3164","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","16. Psychosocial support (e.g., counseling)",0,NA,0,0,NA,NA
"3215","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","16. Psychosocial support (e.g., counseling)",0.0129032258064516,NA,0,0.0308663143305102,NA,NA
"3314","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","17. Legal assistance (e.g., civil documentation, house/land/property, family law)",0.5,NA,0,1,NA,NA
"3414","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","17. Legal assistance (e.g., civil documentation, house/land/property, family law)",0.0193548387096774,NA,0,0.0412830253109182,NA,NA
"3513","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"3613","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"3712","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"3812","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0,NA,0,0,NA,NA
"3912","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"403","What are your top 3 priority needs?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1289","Did you receive humanitarian assistance during the previous 6 months?","For enumerator:
What is the sex of the respondent?","Female","Yes",1,NA,1,1,NA,NA
"2201","Did you receive humanitarian assistance during the previous 6 months?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.0193548387096774,NA,-0.00257334789156337,0.0412830253109182,NA,NA
"3165","Did you receive humanitarian assistance during the previous 6 months?","For enumerator:
What is the sex of the respondent?","Male","No",0.825806451612903,NA,0.765438399354012,0.886174503871795,NA,NA
"4136","Did you receive humanitarian assistance during the previous 6 months?","For enumerator:
What is the sex of the respondent?","Male","Yes",0.154838709677419,NA,0.0972600480788963,0.212417371275942,NA,NA
"1290","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","1. cash",0,NA,0,0,NA,NA
"2202","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","1. cash",0.166666666666667,NA,0.0068894959442026,0.326443837389131,NA,NA
"3166","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","2. vouchers",0,NA,0,0,NA,NA
"4137","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","2. vouchers",0,NA,0,0,NA,NA
"5108","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","3. in kind",0,NA,0,0,NA,NA
"6100","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","3. in kind",0.208333333333333,NA,0.0342201981673167,0.38244646849935,NA,NA
"792","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","4. Mixed (in-kind and cash/voucher)",1,NA,1,1,NA,NA
"879","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","4. Mixed (in-kind and cash/voucher)",0.625,NA,0.417443366814314,0.832556633185686,NA,NA
"969","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","5. Services (e.g., health care, education, PSS, GBV, case management, etc)",0,NA,0,0,NA,NA
"1063","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","5. Services (e.g., health care, education, PSS, GBV, case management, etc)",0,NA,0,0,NA,NA
"11119","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"1291","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0,NA,0,0,NA,NA
"1352","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"1448","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0,NA,0,0,NA,NA
"1541","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer ",0,NA,0,0,NA,NA
"1638","What was the modality of the assistance received?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer ",0,NA,0,0,NA,NA
"1292","From what source? ","For enumerator:
What is the sex of the respondent?","Female","1. International organisations/NGOs ",0,NA,0,0,NA,NA
"2203","From what source? ","For enumerator:
What is the sex of the respondent?","Male","1. International organisations/NGOs ",0,NA,0,0,NA,NA
"3167","From what source? ","For enumerator:
What is the sex of the respondent?","Female","2. Local organisations ",1,NA,1,1,NA,NA
"4138","From what source? ","For enumerator:
What is the sex of the respondent?","Male","2. Local organisations ",0.75,NA,0.564355703606327,0.935644296393673,NA,NA
"5109","From what source? ","For enumerator:
What is the sex of the respondent?","Female","3. Private donations ",0,NA,0,0,NA,NA
"6101","From what source? ","For enumerator:
What is the sex of the respondent?","Male","3. Private donations ",0.208333333333333,NA,0.0342201981673167,0.38244646849935,NA,NA
"793","From what source? ","For enumerator:
What is the sex of the respondent?","Female","4. Government or local authorities ",0,NA,0,0,NA,NA
"880","From what source? ","For enumerator:
What is the sex of the respondent?","Male","4. Government or local authorities ",0,NA,0,0,NA,NA
"970","From what source? ","For enumerator:
What is the sex of the respondent?","Female","5. Religious entities",0,NA,0,0,NA,NA
"1064","From what source? ","For enumerator:
What is the sex of the respondent?","Male","5. Religious entities",0.0833333333333333,NA,0,0.20182725451177,NA,NA
"11120","From what source? ","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"1293","From what source? ","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0.125,NA,0,0.266788173426804,NA,NA
"1353","From what source? ","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"1449","From what source? ","For enumerator:
What is the sex of the respondent?","Male","Don't know",0,NA,0,0,NA,NA
"1542","From what source? ","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"1639","From what source? ","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1294","Are you satisfied with the aid you received?","For enumerator:
What is the sex of the respondent?","Female","Yes",1,NA,1,1,NA,NA
"2204","Are you satisfied with the aid you received?","For enumerator:
What is the sex of the respondent?","Male","No",0.166666666666667,NA,0.00688949594420263,0.326443837389131,NA,NA
"3168","Are you satisfied with the aid you received?","For enumerator:
What is the sex of the respondent?","Male","Yes",0.833333333333333,NA,0.673556162610869,0.993110504055797,NA,NA
"1295","Why were you not satisfied with the aid received?","For enumerator:
What is the sex of the respondent?","Male","2. Quantity not enough",0.5,NA,-0.0657928670380857,1.06579286703809,NA,NA
"2205","Why were you not satisfied with the aid received?","For enumerator:
What is the sex of the respondent?","Male","1. Quality not good enough",0.5,NA,-0.0657928670380857,1.06579286703809,NA,NA
"1296","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","1. No barriers faced in receiving humanitarian assistance",1,NA,1,1,NA,NA
"2206","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","1. No barriers faced in receiving humanitarian assistance",0.187096774193548,NA,0.125023512206744,0.249170036180353,NA,NA
"3169","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","2. Not aware of any assistance",0,NA,0,0,NA,NA
"4139","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","2. Not aware of any assistance",0.774193548387097,NA,0.707644026132773,0.840743070641421,NA,NA
"5110","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","3. Lack of consent from actor controlling territory ",0,NA,0,0,NA,NA
"6102","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","3. Lack of consent from actor controlling territory ",0,NA,0,0,NA,NA
"794","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","4. Damage to roads leading to area of assistance",0,NA,0,0,NA,NA
"881","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","4. Damage to roads leading to area of assistance",0,NA,0,0,NA,NA
"971","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","5. Insecurity travelling to area of assistance",0,NA,0,0,NA,NA
"1065","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","5. Insecurity travelling to area of assistance",0,NA,0,0,NA,NA
