data,Libya,no,yes
Other (please specify),1,1,0
Don't know,3,3,3
Prefer not to answer,1,1,0
Who/where would you prefer to receive information from?,"","",""
Community leader,26,25,31
Places of worship,22,22,25
Government Officials,14,13,18
Friends/family inside Libya ,49,51,43
Friends/family in country of origin,5,5,6
Friends/family in other countries (diaspora),1,1,2
Aid workers from the United Nations,27,28,27
Aid workers from local NGOs,18,19,11
Aid workers from International NGOs,20,21,14
Other (please specify),1,1,1
Don't know,2,2,2
Prefer not to answer,0,0,0
What is your preferred means of receiving the information?,"","",""
Phone call,57.9,55.1,70.1
Facebook,9.3,10.2,5.5
In person / face-to-face (please specify from whom),8.9,9.7,5.8
SMS,5.4,5.3,6.5
Television,4,4.1,3.6
Leaflets,4,4.5,0.6
WhatsApp (or other mobile phone based platform),3.3,3.2,3.2
Billboards,2.4,2.7,1
Posters,1.6,1.8,1
Don't know,1.1,1.1,1
Loudspeakers,0.7,0.9,0
Other (please specify),0.4,0.4,0.6
Other internet platforms,0.4,0.4,0.3
Prefer not to answer,0.3,0.3,0
Twitter,0.3,0.2,0.6
Newspapers,0.1,0.1,0
In the last 6 months have you been asked about what aid you would like to receive?,"","",""
No,90.6,91.6,87.3
Yes,7.6,6.5,11.7
Don't know,1.3,1.4,0.6
Prefer not to answer,0.5,0.4,0.3
Did you receive what you asked for? ,"","",""
No,50,46.2,55.6
Yes,48.5,52.7,41.7
Prefer not to answer,1.5,1.1,2.8
"How would you prefer to provide feedback to aid providers about the quality, quantity and appropriateness of the aid you will receive?  ","","",""
Face to face with member of the community ,56.5,55.8,60.7
Phone call,30.8,31.2,28.9
SMS,3,3,2.9
Complaints/suggestions box,2.6,2.7,2.3
Social media (specify site),2.2,2.2,1.9
Don't know,1.5,1.7,0.6
E-mail,1.4,1.5,1
Prefer not to answer,0.6,0.7,0
Letter,0.6,0.7,0.3
Other (please specify),0.3,0.3,0.6
Tweet ,0.3,0.3,0.6
