list_name,name,label::English (en),label::French (fr),label::Arabic (ar),mantika,baladiya,organisation,media::image:: English (en),media::image:: Arabic (ar),media::image:: French (fr)
inkind_preferred_assistance,other,Other (please specify),4. Autres (s'il vous plaît spécifier),ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
inkind_preferred_assistance,dk,Don't know,5. Je ne sais pas,áÇ ÃÚÑİ,,,,,,
inkind_preferred_assistance,dwta,Prefer not to answer,6. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
information_assistance_source,communiy_leaders,1. Community leaders,1. Dirigeants communautaires,ŞÇÏÉ ÇáãÌÊãÚ,,,,,,
information_assistance_source,radio,2. Radio,2. Radio,ÇáÑÇÏíæ,,,,,,
information_assistance_source,tv,3. TV,3. Télévision,ÇáÊáİÒíæä,,,,,,
information_assistance_source,social_media,4. Social media,4. Médias sociaux,æÓÇÆá ÇáÊæÇÕá ÇáÇÌÊãÇÚí,,,,,,
information_assistance_source,government,5. Government,5. Le gouvernement,ÇáÍßæãÉ,,,,,,
information_assistance_source,charity_organization,6. Charity organization,6. Organisme de bienfaisance,ÇáãäÙãÇÊ ÇáÎíÑíÉ,,,,,,
information_assistance_source,humanitarian_organization,7. Humanitarian organization,7. Organisation humanitaire,ÇáãäÙãÇÊ ÇáÅäÓÇäíÉ,,,,,,
information_assistance_source,family_members_friends,8. Family members and friends,8. Membres de la famille et amis,ÃİÑÇÏ ÇáÃÓÑÉ æÇáÃÕÏŞÇÁ,,,,,,
information_assistance_source,dont_receive_info_humanitarian_assistance,9. Do not receive information on humanitarian assistance,9. Ne pas recevoir d'informations sur l'aide humanitaire,áÇ ÃÊáŞì ãÚáæãÇÊ Úä ÇáãÓÇÚÏÇÊ ÇáÅäÓÇäíÉ,,,,,,
information_assistance_source,dk,Don't know,10. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
information_assistance_source,dwta,Prefer not to answer,11. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
preferred_type_info_humanitarian_assistance,security_situation_here,1. The security situation here,1. La situation en matière de sécurité ici,ÇáæÖÚ ÇáÃãäí åäÇ,,,,,,
preferred_type_info_humanitarian_assistance,finding_missing_people,2. Finding missing people,2. Trouver des personnes disparues,ÇáÚËæÑ Úáì ÇáãİŞæÏíä,,,,,,
preferred_type_info_humanitarian_assistance,how_register_aid,3. How to register for aid,3. Comment acquérir de l'aide,ßíİíÉ ÇáÊÓÌíá ááÍÕæá Úáì ÇáãÓÇÚÏÇÊ,,,,,,
preferred_type_info_humanitarian_assistance,food_prices,4. Food prices,4. Prix des produits alimentaires,ÃÓÚÇÑ ÇáãæÇÏ ÇáÛĞÇÆíÉ,,,,,,
preferred_type_info_humanitarian_assistance,how_to_get_healthcare,5. How to get healthcare/medical attention,5. Comment obtenir des soins de santé / soins médicaux,ßíİíÉ ÇáÍÕæá Úáì ÇáÑÚÇíÉ ÇáÕÍíÉ / ÇáÑÚÇíÉ ÇáØÈíÉ,,,,,,
preferred_type_info_humanitarian_assistance,how_to_replace_personal_docs,"6. How to replace personal documentation (e.g., birth certificate, ID)","6. Comment remplacer les documents personnels (p. ex., certificat de naissance, pièces d'identité)","ßíİíÉ ÊÌÏíÏ ÇáæËÇÆŞ ÇáÔÎÕíÉ (Úáì ÓÈíá ÇáãËÇá¡ ÔåÇÏÉ ÇáãíáÇÏ¡ ÇáåæíÉ)",,,,,,
preferred_type_info_humanitarian_assistance,how_to_get_access_edu,7. How to get access to education,7. Comment accéder à l'éducation,ßíİíÉ ÇáÍÕæá Úáì ÇáÊÚáíã,,,,,,
preferred_type_info_humanitarian_assistance,how_to_find_work,8. How to find work,8. Comment trouver du travail,ßíİíÉ ÇáÚËæÑ Úáì Úãá,,,,,,
preferred_type_info_humanitarian_assistance,how_to_get_financial_support,9. How to get more money/financial support,9. Comment obtenir plus d'argent/ soutien financier,ßíİíÉ ÇáÍÕæá Úáì ÇáãÒíÏ ãä ÇáãÇá / ÇáÏÚã ÇáãÇáí,,,,,,
preferred_type_info_humanitarian_assistance,info_possible_return_place_origin,10. Information about possible return to place of origin/relocation,10. Informations sur un éventuel retour au lieu d'origine/relocalisation, ãÚáæãÇÊ Úä ÇáÚæÏÉ ÇáãÍÊãáÉ Åáì ÈáÇÏ ÇáãäÔÃ / ÇáäŞá,,,,,,
preferred_type_info_humanitarian_assistance,how_to_complain_received_aid,11. How to complain about the aid we are receiving,11. Comment se plaindre de l'aide que nous recevons, ßíİ äÔßæ ãä ÇáãÓÇÚÏÇÊ ÇáÊí äÊáŞÇåÇ,,,,,,
preferred_type_info_humanitarian_assistance,other,Other (please specify),12. Autres (s'il vous plaît spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
preferred_type_info_humanitarian_assistance,dk,Don't know,13. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
preferred_type_info_humanitarian_assistance,dwta,Prefer not to answer,14. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÇÌÇÈÉ,,,,,,
preferred_source_info,community_leader,1. Community leader,1. Chef de communauté,ÒÚíã ÇáãÌÊãÚ,,,,,,
preferred_source_info,places_worship,2. Places of worship,2. Lieux de culte,ÇáãÓÇÌÏ,,,,,,
preferred_source_info,government_officials,3. Government Officials,3. Fonctionnaires du gouvernement,ÇáãÓÄæáíä ÇáÍßæãííä,,,,,,
preferred_source_info,friends_family_inside_lby,4. Friends/family inside Libya ,4. Amis/famille à l'intérieur de la Libye ,ÇáÃÕÏŞÇÁ / ÇáÃÓÑÉ ÏÇÎá áíÈíÇ,,,,,,
preferred_source_info,friends_family_country_origin,5. Friends/family in country of origin,5. Amis/famille dans le pays d'origine,ÇáÃÕÏŞÇÁ / ÇáÃÓÑÉ İí ÈáÏ ÇáãäÔÃ,,,,,,
preferred_source_info,friends_family_other_countries,6.  Friends/family in other countries (diaspora),6. Amis/famille dans d'autres pays (diaspora),ÇáÃÕÏŞÇÁ / ÇáÃÓÑÉ İí ÈáÏÇä ÃÎÑì (ÇáÔÊÇÊ),,,,,,
preferred_source_info,aid_workers_un,7. Aid workers from the United Nations,7. Les travailleurs humanitaires des Nations Unies,ÚãÇá ÇáÅÛÇËÉ ãä ÇáÃãã ÇáãÊÍÏÉ,,,,,,
preferred_source_info,aid_workers_local_ngo,8. Aid workers from local NGOs,8. Travailleurs humanitaires d'ONG locales,ÚãÇá ÇáÅÛÇËÉ ãä ÇáãäÙãÇÊ ÛíÑ ÇáÍßæãíÉ ÇáãÍáíÉ,,,,,,
preferred_source_info,aid_workers_international_ngo,9. Aid workers from International NGOs,9. Travailleurs humanitaires d'ONG internationales,ÚãÇá ÇáÅÛÇËÉ ãä ÇáãäÙãÇÊ ÛíÑ ÇáÍßæãíÉ ÇáÏæáíÉ,,,,,,
preferred_source_info,other,Other (please specify),11. Autres (s'il vous plaît de spécifier), ÃÎÑì (ãä İÖáß ÍÏÏåÇ),,,,,,
preferred_source_info,dk,Don't know,12. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
preferred_source_info,dwta,Prefer not to answer,13. Je préfère ne pas répondre, ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
preferred_means_receiving_info,phonecall_mode,1. Phone call,1. Appel téléphonique,ãßÇáãÉ åÇÊİíÉ,,,,,,
preferred_means_receiving_info,sms_mode,2. SMS,2. SMS,ÇáÑÓÇÆá ÇáŞÕíÑÉ,,,,,,
preferred_means_receiving_info,twitter_mode,3. Twitter,3. Twitter,ÊæíÊÑ,,,,,,
preferred_means_receiving_info,facebook_mode,4. Facebook,4. Facebook,ÇáİíÓÈæß,,,,,,
preferred_means_receiving_info,whatsapp_mode,5. WhatsApp (or other mobile phone based platform),5. WhatsApp (ou autre plate-forme basée sur le téléphone portable),æÇÊÓ ÇÈ (Ãæ ŞÇÚÏÉ ÃÎÑì ÊÚÊãÏ Úáì ÇáåÇÊİ ÇáãÍãæá),,,,,,
preferred_means_receiving_info,other_internet_platforms_mode,6. Other internet platforms,6. Autres plates-formes Internet,ãäÕÇÊ ÇáÅäÊÑäÊ ÇáÃÎÑì,,,,,,
preferred_means_receiving_info,television_mode,7. Television,7. Télévision,ÇáÊáİÒíæä,,,,,,
preferred_means_receiving_info,newspapers_mode,8. Newspapers,8. Journaux,ÇáÕÍİ,,,,,,
preferred_means_receiving_info,billboards_mode,9. Billboards,9. Panneaux d'affichage,ÇááæÍÇÊ ÇáÅÚáÇäíÉ,,,,,,
preferred_means_receiving_info,posters_mode,10. Posters,10. Affiches, ÇáãáÕŞÇÊ,,,,,,
preferred_means_receiving_info,leaflets_mode,11. Leaflets,11. Dépliants, ÇáãäÔæÑÇÊ,,,,,,
preferred_means_receiving_info,loudspeakers_mode,12. Loudspeakers,12. Haut-parleurs, ãßÈÑÇÊ ÇáÕæÊ,,,,,,
preferred_means_receiving_info,face_to_face_mode,13. In person / face-to-face (please specify from whom),13. En personne / face à face (veuillez préciser de qui), ÔÎÕíÇ / æÌåÇ áæÌå (íÑÌì ÊÍÏíÏ ãä),,,,,,
preferred_means_receiving_info,other,Other (please specify),Autre (veuillez préciser), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
preferred_means_receiving_info,dk,Don't know,Je ne sais pas, áÇ ÃÚÑİ,,,,,,
preferred_means_receiving_info,dwta,Prefer not to answer,Préfère ne pas répondre, ÃİÖá ÚÏã ÇáÇÌÇÈÉ,,,,,,
feedback_humanitarian_assistance,face_to_face_with_community_member_feedback,1. Face to face with member of the community ,1. Face à face avec un membre de la communauté ,æÌåÇ áæÌå ãÚ İÑÏò ãä ÇáãÌÊãÚ,,,,,,
feedback_humanitarian_assistance,phonecall_feedback,2. Phone call,2. Appel téléphonique,ãßÇáãÉ åÇÊİíÉ,,,,,,
feedback_humanitarian_assistance,sms_feedback,3. SMS,3. SMS,ÇáÑÓÇÆá ÇáŞÕíÑÉ,,,,,,
feedback_humanitarian_assistance,email_feedback,4. E-mail,4. Courriel,ÇáÈÑíÏ ÇáÅáßÊÑæäí,,,,,,
feedback_humanitarian_assistance,letter_feedback,5. Letter,5. Lettre,ÑÓÇáÉ,,,,,,
feedback_humanitarian_assistance,tweet_feedback,6. Tweet ,6. Tweet ,ÊÛÑíÏÉ Úáì ÇáÊæíÊÑ,,,,,,
feedback_humanitarian_assistance,social_media_feedback,7. Social media (specify site),7. Réseaux sociaux (spécifiez le site),æÓÇÆá ÇáÊæÇÕá ÇáÇÌÊãÇÚí (íÑÌì ÇáÊÍÏíÏ),,,,,,
feedback_humanitarian_assistance,complaints_feedback,8. Complaints/suggestions box,8. Boîte de plaintes/suggestions,ÕäÏæŞ ÇáÔßÇæì / ÇáÇŞÊÑÇÍÇÊ,,,,,,
feedback_humanitarian_assistance,other,Other (please specify),9. Autres (s'il vous plaît spécifier),ÛíÑåÇ (íÑÌì ÇáÊÍÏíÏ),,,,,,
feedback_humanitarian_assistance,dk,Don't know,10. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
feedback_humanitarian_assistance,dwta,Prefer not to answer,11. Je préfère ne pas répondre,ÃİÖá ÚÏã ÇáÅÌÇÈÉ,,,,,,
priority_assistance_needs,acces_cash_priority_need,1. Access to cash,1. Accès à l'argent en espèce,ÇáæÕæá Åáì ÇáäŞÏ,,,,,,
priority_assistance_needs,food_priority_need,2. Food,2. Nourriture,ÇáÛĞÇÁ,,,,,,
priority_assistance_needs,water_priority_need,3. Water,3. L'eau,ÇáãÇÁ,,,,,,
priority_assistance_needs,shelter_support_priority_need,4. Shelter support,4. Soutien aux abris,ÏÚã ÇáãÃæì,,,,,,
priority_assistance_needs,medical_care_priority_need,5. Medical care,5. Soins médicaux,ÇáÑÚÇíÉ ÇáØÈíÉ,,,,,,
priority_assistance_needs,sanitation_services_priority_need,6. Sanitation services,6. Services sanitaires,ÎÏãÇÊ ÇáÕÑİ ÇáÕÍí,,,,,,
priority_assistance_needs,electricity_fuel_priority_need,7. Electricity or fuel,7. ?lectricité ou carburant,ÇáßåÑÈÇÁ Ãæ ÇáæŞæÏ,,,,,,
priority_assistance_needs,access_means_communication_priority_need,8. Access to means of communication (mobile phone network coverage or mobile phone credit),8. Accès aux moyens de communication (couverture du réseau de téléphonie mobile ou crédit de téléphonie mobile),ÇáæÕæá Åáì æÓÇÆá ÇáÇÊÕÇá (ÊÛØíÉ ÔÈßÉ ÇáåÇÊİ ÇáãÍãæá Ãæ ÑÕíÏ ÇáåÇÊİ ÇáãÍãæá),,,,,,
priority_assistance_needs,hh_hygiene_items_priority_need,9. Household or hygiene items,9. Articles ménagers ou d'hygiène,ÇáÃÏæÇÊ ÇáãäÒáíÉ Ãæ ÇáäÙÇİÉ,,,,,,
priority_assistance_needs,employment_priority_need,10. Employment (livelihood opportunities),10. Emploi (possibilités de subsistance),ÇáÊÔÛíá (İÑÕ ßÓÈ ÇáÑÒŞ),,,,,,
priority_assistance_needs,vocational_training_priority_need,11. Vocational training,11. Formation professionnelle, ÇáÊÏÑíÈ Çáãåäí,,,,,,
priority_assistance_needs,edu_children_priority_need,12. Education for children,12. L'éducation des enfants, ÇáÊÚáíã ááÃØİÇá,,,,,,
priority_assistance_needs,child_friendly_priority_need,13. Child-friendly spaces or activities,13. Espaces ou activités adaptés aux enfants, ÇáãÓÇÍÇÊ Ãæ ÇáÃäÔØÉ ÇáÕÏíŞÉ ááÃØİÇá,,,,,,
priority_assistance_needs,explosive_hazard_clearance_priority_need,"14. Explosive hazard clearance, risk education, or services for survivors","14. Dégagement des dangers explosifs, éducation aux risques ou services pour les survivants"," ÅÒÇáÉ ÇáãÊİÌÑÇÊ ãä ÇáãÎÇØÑ ¡ æÇáÊæÚíÉ ÈÇáãÎÇØÑ ¡ Ãæ ÇáÎÏãÇÊ ááäÇÌíä",,,,,,
priority_assistance_needs,gender_based_violence_support_priority_need,15. Gender-based violence support,15. Soutien à la violence sexiste, ÏÚã ÇáÚäİ ÇáŞÇÆã Úáì ÇáäæÚ ÇáÇÌÊãÇÚí,,,,,,
priority_assistance_needs,psychosocial_support_priority_need,"16. Psychosocial support (e.g., counseling)",16. Soutien psychosocial (p. ex. counseling)," ÇáÏÚã ÇáäİÓí ÇáÇÌÊãÇÚí (Úáì ÓÈíá ÇáãËÇá ¡ ÊŞÏíã ÇáãÔæÑÉ)",,,,,,
priority_assistance_needs,legal_assistance_priority_need,"17. Legal assistance (e.g., civil documentation, house/land/property, family law)","17. Assistance juridique (p. ex. documents civils, maison/terre/propriété, droit de la famille)"," ÇáãÓÇÚÏÉ ÇáŞÇäæäíÉ (Úáì ÓÈíá ÇáãËÇá ¡ ÇáÊæËíŞ ÇáãÏäí ¡ ÇáãäÒá / ÇáÃÑÖ / ÇáãáßíÉ ¡ ŞÇäæä ÇáÃÓÑÉ)",,,,,,
priority_assistance_needs,other,Other (please specify),18. Autres (s'il vous plaît de spécifier), ÛíÑ Ğáß (íÑÌì ÇáÊÍÏíÏ),,,,,,
priority_assistance_needs,dk,Don't know,19. Je ne sais pas, áÇ ÃÚÑİ,,,,,,
priority_assistance_needs,dwta,Prefer not to answer,20. Je préfère ne pas répondre, ÊİÖá ÚÏã ÇáÇÌÇÈÉ,,,,,,
mantika,LY0103,Benghazi,Benghazi,ÈäÛÇÒí,,,,,,
mantika,LY0105,Ejdabia,Ejdabia,ÇÌÏÇÈíÇ,,,,,,
mantika,LY0107,Alkufra,Alkufra,ÇáßİÑÉ,,,,,,
mantika,LY0211,Tripoli,Tripoli,ØÑÇÈáÓ,,,,,,
mantika,LY0212,Aljfara,Aljfara,ÇáÌİÇÑÉ,,,,,,
mantika,LY0213,Azzawya,Azzawya,ÇáÒÇæíÉ,,,,,,
mantika,LY0214,Misrata,Misrata,ãÕÑÇÊå,,,,,,
mantika,LY0317,Aljufra,Aljufra,ÇáÌİÑÉ,,,,,,
mantika,LY0319,Sebha,Sebha,ÓÈåÇ,,,,,,
mantika,LY0322,Murzuq,Murzuq,ãÑÒŞ,,,,,,
baladiya,LY010301,Alabyar,Alabyar,ÇáÃÈíÇÑ,LY0103,,,,,
baladiya,LY010302,Toukra,Toukra,ÊæßÑÉ,LY0103,,,,,
baladiya,LY010303,Suloug,Suloug,ÓáæŞ,LY0103,,,,,
baladiya,LY010304,Benghazi,Benghazi,ÈäÛÇÒí,LY0103,,,,,
baladiya,LY010305,Gemienis,Gemienis,ŞãíäÓ,LY0103,,,,,
baladiya,LY010501,Ejkherra,Ejkherra,ÅÌÎÑÉ,LY0105,,,,,
baladiya,LY010502,Jalu,Jalu,ÌÇáæ,LY0105,,,,,
baladiya,LY010503,Aujala,Aujala,ÃæÌáÉ,LY0105,,,,,
baladiya,LY010504,Ejdabia,Ejdabia,ÇÌÏÇÈíÇ,LY0105,,,,,
baladiya,LY010505,Marada,Marada,ãÑÇÏÉ,LY0105,,,,,
baladiya,LY010506,Albrayga,Albrayga,ÇáÈÑíŞÉ,LY0105,,,,,
baladiya,LY010701,Alkufra,Alkufra,ÇáßİÑÉ,LY0107,,,,,
baladiya,LY010702,Tazirbu,Tazirbu,ÊÇÒÑÈæ,LY0107,,,,,
baladiya,LY021101,Suq Aljumaa,Suq Aljumaa,ÓæŞ ÇáÌãÚÉ,LY0211,,,,,
baladiya,LY021102,Tajoura,Tajoura,ÊÇÌæÑÇÁ,LY0211,,,,,
baladiya,LY021103,Ain Zara,Ain Zara,Úíä ÒÇÑÉ,LY0211,,,,,
baladiya,LY021104,Tripoli,Tripoli,ØÑÇÈáÓ,LY0211,,,,,
baladiya,LY021105,Abusliem,Abusliem,ÇÈæÓáíã,LY0211,,,,,
baladiya,LY021106,Hai Alandalus,Hai Alandalus,Íí ÇáÃäÏáÓ,LY0211,,,,,
baladiya,LY021201,Sidi Assayeh,Sidi Assayeh,ÓíÏí ÇáÓÇíÍ,LY0212,,,,,
baladiya,LY021202,Suq Alkhamees,Suq Alkhamees,ÓæŞ ÇáÎãíÓ,LY0212,,,,,
baladiya,LY021203,Qasr Bin Ghasheer,Qasr Bin Ghasheer,ŞÕÑ Èä ÛÔíÑ,LY0212,,,,,
baladiya,LY021204,Espeaa,Espeaa,ÇáÓÈíÚÉ,LY0212,,,,,
baladiya,LY021205,Swani Bin Adam,Swani Bin Adam,ÓæÇäí Èä ÂÏã,LY0212,,,,,
baladiya,LY021206,Janzour,Janzour,ÌäÒæÑ,LY0212,,,,,
baladiya,LY021207,Al Aziziya,Al Aziziya,ÇáÚÒíÒíÉ,LY0212,,,,,
baladiya,LY021208,Al Maya,Al Maya,ÇáãÇíÉ,LY0212,,,,,
baladiya,LY021209,Azzahra,Azzahra,ÇáÒåÑÇÁ,LY0212,,,,,
baladiya,LY021301,Azzawya,Azzawya,ÇáÒÇæíÉ,LY0213,,,,,
baladiya,LY021302,Surman,Surman,ÕÑãÇä,LY0213,,,,,
baladiya,LY021303,Gharb Azzawya,Gharb Azzawya,ÛÑÈ ÇáÒÇæíÉ,LY0213,,,,,
baladiya,LY021304,Janoub Azzawya,Janoub Azzawya,ÇáÒÇæíÉ ÌäæÈ,LY0213,,,,,
baladiya,LY021401,Misrata,Misrata,ãÕÑÇÊÉ,LY0214,,,,,
baladiya,LY021402,Zliten,Zliten,ÒáíÊä,LY0214,,,,,
baladiya,LY021403,Abu Qurayn,Abu Qurayn,ÇÈæ ŞÑíä,LY0214,,,,,
baladiya,LY021404,Bani Waleed,Bani Waleed,Èäí æáíÏ,LY0214,,,,,
baladiya,LY021405,Tawergha,Tawergha,ÊÇæÑÛÇÁ,LY0214,,,,,
baladiya,LY031701,Aljufra,Aljufra,ÇáÌİÑÉ,LY0317,,,,,
baladiya,LY031901,Sebha,Sebha,ÓÈåÇ,LY0319,,,,,
baladiya,LY031902,Albawanees,Albawanees,ÇáÈæÇäíÓ,LY0319,,,,,
baladiya,LY032201,Alsharguiya,Alsharguiya,ÇáÔÑŞíÉ,LY0322,,,,,
baladiya,LY032202,Algatroun,Algatroun,ÇáŞØÑæä,LY0322,,,,,
baladiya,LY032203,Taraghin,Taraghin,ÊÑÇÛä,LY0322,,,,,
baladiya,LY032204,Murzuq,Murzuq,ãÑÒŞ,LY0322,,,,,
baladiya,LY032205,Wadi Etba,Wadi Etba,æÇÏí ÚÊÈÉ,LY0322,,,,,
muhalla,LY01030101,Alumlytaniah,Alumlytaniah,ÇáãáíØÇäíÉ,,LY010301,,,,
muhalla,LY01030102,Bou meriam,Bou meriam,ÈæãÑíã,,LY010301,,,,
muhalla,LY01030103,Jira,Jira,ÌíÑå,,LY010301,,,,
muhalla,LY01030104,Alabyar El jadida,Alabyar El jadida,ÇáÇÈíÇÑ ÇáÌÏíÏÉ,,LY010301,,,,
muhalla,LY01030105,Alabyar El kadima,Alabyar El kadima,ÇáÇÈíÇÑÇáŞÏíãÉ,,LY010301,,,,
muhalla,LY01030106,Al radmani,Al radmani,ÇáÑÏãÇäí,,LY010301,,,,
muhalla,LY01030107,Ibrahim Abu Ras,Ibrahim Abu Ras,ÇÈÑÇåíã ÇÈæ ÑÇÓ,,LY010301,,,,
muhalla,LY01030201,Alakoriah El markaz,Alakoriah El markaz,ÇáÚŞæÑíÉ ÇáãÑßÒ,,LY010302,,,,
muhalla,LY01030202,bercess,bercess,ÈÑÓÓ,,LY010302,,,,
muhalla,LY01030203,Ardno,Ardno,ÇÑÏäÜÜÜÜÜÜÜæ,,LY010302,,,,
muhalla,LY01030204,Bogerar,Bogerar,ÈæÌÜÜÜÜÜÑÇÑ,,LY010302,,,,
muhalla,LY01030205,El mabna,El mabna,ÇáãÈäì,,LY010302,,,,
muhalla,LY01030206,El Hemda,El Hemda,áÍãÜÜÜÏå,,LY010302,,,,
muhalla,LY01030301,El Khadhra Charquia,El Khadhra Charquia,ÇáÎÖÑÇÁ ÇáÔÑŞíÉ,,LY010303,,,,
muhalla,LY01030302,El Khadhra El Gharbia,El Khadhra El Gharbia,ÇáÎÖÑÇÁ ÇáÛÑÈíÉ,,LY010303,,,,
muhalla,LY01030303,Massus,Massus,ãÓæÓ,,LY010303,,,,
muhalla,LY01030304,Suloug  Gharbia,Suloug  Gharbia,ÓáæŞ\ÇáÛÑÈíÉ,,LY010303,,,,
muhalla,LY01030305,Suloug Charquia,Suloug Charquia,ÓáæŞ ÇáÔÑŞíÉ,,LY010303,,,,
muhalla,LY01030306,Tailmon,Tailmon,ÇáØíáãæä,,LY010303,,,,
muhalla,LY01030307,Omar Mukhtar,Omar Mukhtar,ÚãÑ ÇáãÎÊÇÑ,,LY010303,,,,
muhalla,LY01030401,Agrbel,Agrbel,ÇÛÑÈíá,,LY010304,,,,
muhalla,LY01030402,Akharbish,Akharbish,ÇÎÑÈíÔ,,LY010304,,,,
muhalla,LY01030403,al fuwayhat al gharbiya,al fuwayhat al gharbiya,ÇáİæíåÇÊ ÇáÛÑÈíÉ,,LY010304,,,,
muhalla,LY01030404,Al Guouarcha,Al Guouarcha,ÇáŞæÇ ÑÔÉ,,LY010304,,,,
muhalla,LY01030405,Al Jazeera,Al Jazeera,ÇáÌÒíÑÉ,,LY010304,,,,
muhalla,LY01030406,al salmani al gharbi,al salmani al gharbi,ÇáÓáãÇäí ÇáÛÑÈí,,LY010304,,,,
muhalla,LY01030407,Aladrawi,Aladrawi,ÇáÏÑÇæí,,LY010304,,,,
muhalla,LY01030408,Alfkat,Alfkat,ÇáİÚßÇÊ,,LY010304,,,,
muhalla,LY01030409,Alkwyfiah,Alkwyfiah,ÇáßæíİíÇ,,LY010304,,,,
muhalla,LY01030410,Alnoakiah,Alnoakiah,ÇáäæÇŞíÉ,,LY010304,,,,
muhalla,LY01030411,Benghazi Al Jadida,Benghazi Al Jadida,ÈäÛÇÒí ÇáÌÏíÏÉ,,LY010304,,,,
muhalla,LY01030412,Benina,Benina,ÈäíäÉ,,LY010304,,,,
muhalla,LY01030413,Bu Atnai,Bu Atnai,Èæ ÚØäí,,LY010304,,,,
muhalla,LY01030414,Bu Dzirah,Bu Dzirah,Èæ ÏÒíÑÉ,,LY010304,,,,
muhalla,LY01030415,Bu Fekhra,Bu Fekhra,Èæ İÇÎÑÉ,,LY010304,,,,
muhalla,LY01030416,Belkhir,Belkhir,ÈÇáÎíÑ,,LY010304,,,,
muhalla,LY01030417,Bin Isa,Bin Isa,Èä ÚíÓì,,LY010304,,,,
muhalla,LY01030418,Daoud Gharbi,Daoud Gharbi,ÏÇæÏÇáÛÑÈí,,LY010304,,,,
muhalla,LY01030419,Chebbi,Chebbi,ÇáÔÇÈí,,LY010304,,,,
muhalla,LY01030420,Daoud El bahria,Daoud El bahria,ÏÇæÏ ÇáÈÍÑíÉ,,LY010304,,,,
muhalla,LY01030421,Deriana,Deriana,ÏÑíÇäÉ,,LY010304,,,,
muhalla,LY01030422,El mukhtar,El mukhtar,ÇáãÎÊÇÑ,,LY010304,,,,
muhalla,LY01030423,Erajma,Erajma,ÇáÑÌãÉ,,LY010304,,,,
muhalla,LY01030424,Daoud Kebli,Daoud Kebli,ÏÇæÏ ÇáŞÈáí,,LY010304,,,,
muhalla,LY01030425,Garyounes,Garyounes,ŞÇÑíæäÓ,,LY010304,,,,
muhalla,LY01030426,Khalid bin Waleed,Khalid bin Waleed,ÎÇáÏ Èä æáíÏ,,LY010304,,,,
muhalla,LY01030427,Louhichi,Louhichi,ÇáæÍíÔí,,LY010304,,,,
muhalla,LY01030428,Qnfodah,Qnfodah,ŞäİæÏÉ,,LY010304,,,,
muhalla,LY01030429,Sabri Echarqui,Sabri Echarqui,ÇáÕÇÈÑí ÇáÔÑŞí,,LY010304,,,,
muhalla,LY01030430,Sharif,Sharif,ÇáÔÑíİ,,LY010304,,,,
muhalla,LY01030431,Sidi Eswiker,Sidi Eswiker,ÓíÏí ÃÓæíßÑ,,LY010304,,,,
muhalla,LY01030432,Sidi Hussein,Sidi Hussein,ÓíÏí ÍÓíä,,LY010304,,,,
muhalla,LY01030433,Sidi Khalifa,Sidi Khalifa,ÓíÏí ÎáíİÉ,,LY010304,,,,
muhalla,LY01030434,Dar Al Arabiyat,Dar Al Arabiyat,ÏÇÑ ÇáÚÑÈíÇÊ,,LY010304,,,,
muhalla,LY01030435,Eterba,Eterba,ÇáÊÑÈÉ,,LY010304,,,,
muhalla,LY01030436,Tikah,Tikah,ÊíßÉ,,LY010304,,,,
muhalla,LY01030437,Western El gharbi,Western El gharbi,ÇáÕÇÈÑí ÇáÛÑÈí,,LY010304,,,,
muhalla,LY01030438,Sidi Salem,Sidi Salem,ÓíÏí ÓÇáã,,LY010304,,,,
muhalla,LY01030439,Thawra Echaabia,Thawra Echaabia,ÇáËæÑÉ ÇáÔÚÈíÉ,,LY010304,,,,
muhalla,LY01030501,Erakta,Erakta,ÇáÑŞØå,,LY010305,,,,
muhalla,LY01030502,Karakura,Karakura,ßÑßæÑÉ,,LY010305,,,,
muhalla,LY01030503,Herz,Herz,ÇáÍÑÒ,,LY010305,,,,
muhalla,LY01030504,Magrun,Magrun,ÇáãŞÑæä,,LY010305,,,,
muhalla,LY01030505,Gemienis Echarquia,Gemienis Echarquia,ŞãíäÓ ÇáÔÑŞíå,,LY010305,,,,
muhalla,LY01030506,Shatt Elbadine,Shatt Elbadine,ÔØ ÇáÈÏíä,,LY010305,,,,
muhalla,LY01030507,Gemienis Gharbia,Gemienis Gharbia,ŞãíäÓ ÇáÛÑÈíå,,LY010305,,,,
muhalla,LY01050101,Ijkharra,Ijkharra,ÇÌÎÑÉ,,LY010501,,,,
muhalla,LY01050201,Allbah,Allbah,ÇááÈÜÜÜÜÉ,,LY010502,,,,
muhalla,LY01050202,EL Erg,EL Erg,ÇáÚÑŞ,,LY010502,,,,
